datetime,open,high,low,close,volume
2021-01-12,128.50000,129.69000,126.86000,128.80000,91951100
2021-01-11,129.19000,130.17000,128.50000,128.98000,100384500
2021-01-08,132.42999,132.63000,130.23000,132.05000,105158200
2021-01-07,128.36000,131.63000,127.86000,130.92000,109578200
2021-01-06,127.72000,131.05000,126.38000,126.60000,155088000
2021-01-05,128.89000,131.74001,128.42999,131.00999,97664900
2021-01-04,133.52000,133.61000,126.76000,129.41000,143301900
2020-12-31,134.08000,134.74001,131.72000,132.69000,99116600
2020-12-30,135.58000,135.99001,133.39999,133.72000,96452100
2020-12-29,138.05000,138.78999,134.34000,134.87000,121047300
2020-12-28,133.99001,137.34000,133.50999,136.69000,124486200
2020-12-24,131.32001,133.46001,131.10001,131.97000,54930100
2020-12-23,132.16000,132.42999,130.78000,130.96001,88223700
2020-12-22,131.61000,134.41000,129.64999,131.88000,168904800
2020-12-21,125.02000,128.31000,123.45000,128.23000,121251600
2020-12-18,128.96001,129.10001,126.12000,126.66000,192541500
2020-12-17,128.89999,129.58000,128.03999,128.70000,94359800
2020-12-16,127.41000,128.37000,126.56000,127.81000,98208600
2020-12-15,124.34000,127.90000,124.13000,127.88000,157243700
2020-12-14,122.60000,123.35000,121.54000,121.78000,79184500
2020-12-11,122.43000,122.76000,120.55000,122.41000,86939800
2020-12-10,120.50000,123.87000,120.15000,123.24000,81312200
2020-12-09,124.53000,125.95000,121.00000,121.78000,115089200
2020-12-08,124.37000,124.98000,123.09000,124.38000,82225500
2020-12-07,122.31000,124.57000,122.25000,123.75000,86712000
2020-12-04,122.60000,122.86000,121.52000,122.25000,78260400
2020-12-03,123.52000,123.78000,122.21000,122.94000,78967600
2020-12-02,122.02000,123.37000,120.89000,123.08000,89004200
2020-12-01,121.01000,123.47000,120.01000,122.72000,127728200
2020-11-30,116.97000,120.97000,116.81000,119.05000,169410200
2020-11-27,116.57000,117.49000,116.22000,116.59000,46691300
2020-11-25,115.55000,116.75000,115.17000,116.03000,76499200
2020-11-24,113.91000,115.85000,112.59000,115.17000,113874200
2020-11-23,117.18000,117.62000,113.75000,113.85000,127959300
2020-11-20,118.64000,118.77000,117.29000,117.34000,73604300
2020-11-19,117.59000,119.06000,116.81000,118.64000,74113000
2020-11-18,118.61000,119.82000,118.00000,118.03000,76322100
2020-11-17,119.55000,120.67000,118.96000,119.39000,74271000
2020-11-16,118.92000,120.99000,118.15000,120.30000,91183000
2020-11-13,119.44000,119.67000,117.87000,119.26000,81581900
2020-11-12,119.62000,120.53000,118.57000,119.21000,103162300
2020-11-11,117.19000,119.63000,116.44000,119.49000,112295000
2020-11-10,115.55000,117.59000,114.13000,115.97000,138023400
2020-11-09,120.50000,121.99000,116.05000,116.32000,154515300
2020-11-06,118.32000,119.20000,116.13000,118.69000,114457900
2020-11-05,117.95000,119.62000,116.87000,119.03000,126387100
2020-11-04,114.14000,115.59000,112.35000,114.95000,138235500
2020-11-03,109.66000,111.49000,108.73000,110.44000,107624400
2020-11-02,109.11000,110.68000,107.32000,108.77000,122866900
2020-10-30,111.06000,111.99000,107.72000,108.86000,190272600
2020-10-29,112.37000,116.93000,112.20000,115.32000,146129200
2020-10-28,115.05000,115.43000,111.10000,111.20000,143937800
2020-10-27,115.49000,117.28000,114.54000,116.60000,92276800
2020-10-26,114.01000,116.55000,112.88000,115.05000,111850700
2020-10-23,116.39000,116.55000,114.28000,115.04000,82572600
2020-10-22,117.45000,118.04000,114.59000,115.75000,101988000
2020-10-21,116.67000,118.71000,116.45000,116.87000,89946000
2020-10-20,116.20000,118.98000,115.63000,117.51000,124423700
2020-10-19,119.96000,120.42000,115.66000,115.98000,120639300
2020-10-16,121.28000,121.55000,118.81000,119.02000,115393800
2020-10-15,118.72000,121.20000,118.15000,120.71000,112559200
2020-10-14,121.00000,123.03000,119.62000,121.19000,150712000
2020-10-13,125.27000,125.39000,119.65000,121.10000,262330500
2020-10-12,120.06000,125.18000,119.28000,124.40000,240226800
2020-10-09,115.28000,117.00000,114.92000,116.97000,100506900
2020-10-08,116.25000,116.40000,114.59000,114.97000,83477200
2020-10-07,114.62000,115.55000,114.13000,115.08000,96849000
2020-10-06,115.70000,116.12000,112.25000,113.16000,161498200
2020-10-05,113.91000,116.65000,113.55000,116.50000,106243800
2020-10-02,112.89000,115.37000,112.22000,113.02000,144712000
2020-10-01,117.64000,117.72000,115.83000,116.79000,116120400
2020-09-30,113.79000,117.26000,113.62000,115.81000,142675200
2020-09-29,114.55000,115.31000,113.57000,114.09000,99382200
2020-09-28,115.01000,115.32000,112.78000,114.96000,137672400
2020-09-25,108.43000,112.44000,107.67000,112.28000,149981400
2020-09-24,105.17000,110.25000,105.00000,108.22000,167743300
2020-09-23,111.62000,112.11000,106.77000,107.12000,150718700
2020-09-22,112.68000,112.86000,109.16000,111.81000,183055400
2020-09-21,104.54000,110.19000,103.10000,110.08000,195713800
2020-09-18,110.40000,110.88000,106.09000,106.84000,287104900
2020-09-17,109.72000,112.20000,108.71000,110.34000,178011000
2020-09-16,115.23000,116.00000,112.04000,112.13000,154679000
2020-09-15,118.33000,118.83000,113.61000,115.54000,184642000
2020-09-14,114.72000,115.93000,112.80000,115.36000,140150100
2020-09-11,114.57000,115.23000,110.00000,112.00000,180860300
2020-09-10,120.36000,120.50000,112.50000,113.49000,182274400
2020-09-09,117.26000,119.14000,115.26000,117.32000,176940500
2020-09-08,113.95000,118.99000,112.68000,112.82000,231366600
2020-09-04,120.07000,123.70000,110.89000,120.96000,332607200
2020-09-03,126.91000,128.84000,120.50000,120.88000,257599600
2020-09-02,137.59000,137.98000,127.00000,131.39999,200119000
2020-09-01,132.75999,134.80000,130.53000,134.17999,151948100
2020-08-31,127.58000,131.00000,126.00000,129.03999,225702700
2020-08-28,126.01250,126.44250,124.57750,124.80750,187630000
2020-08-27,127.14250,127.48500,123.83250,125.01000,155552400
2020-08-26,126.18000,126.99250,125.08250,126.52250,163022400
2020-08-25,124.69750,125.18000,123.05250,124.82500,211495600
2020-08-24,128.69749,128.78500,123.93750,125.85750,345937600
2020-08-21,119.26250,124.86750,119.25000,124.37000,338054800
2020-08-20,115.75000,118.39250,115.73250,118.27500,126907200
2020-08-19,115.98250,117.16250,115.61000,115.70750,145538000
2020-08-18,114.35250,116.00000,114.00750,115.56250,105633600
2020-08-17,116.06250,116.08750,113.96250,114.60750,119561600
2020-08-14,114.83000,115.00000,113.04500,114.90750,165565200
2020-08-13,114.43000,116.04250,113.92750,115.01000,210082000
2020-08-12,110.49750,113.27500,110.29750,113.01000,165598000
2020-08-11,111.97000,112.48250,109.10750,109.37500,187902400
2020-08-10,112.60000,113.77500,110.00000,112.72750,212403600
2020-08-07,113.20500,113.67500,110.29250,111.11250,198045600
2020-08-06,110.40500,114.41250,109.79750,113.90250,202428800
2020-08-05,109.37750,110.39250,108.89750,110.06250,121776800
2020-08-04,109.13250,110.79000,108.38750,109.66500,173071600
2020-08-03,108.20000,111.63750,107.89250,108.93750,308151200
2020-07-31,102.88500,106.41500,100.82500,106.26000,374336800
2020-07-30,94.18750,96.29750,93.76750,96.19000,158130000
2020-07-29,93.75000,95.23000,93.71250,95.04000,90329200
2020-07-28,94.36750,94.55000,93.24750,93.25250,103625600
2020-07-27,93.71000,94.90500,93.48000,94.81000,121214000
2020-07-24,90.98750,92.97000,89.14500,92.61500,185438800
2020-07-23,96.99750,97.07750,92.01000,92.84500,197004400
2020-07-22,96.69250,97.97500,96.60250,97.27250,89001600
2020-07-21,99.17250,99.25000,96.74250,97.00000,103433200
2020-07-20,96.41750,98.50000,96.06250,98.35750,90318000
2020-07-17,96.98750,97.14750,95.84000,96.32750,92186800
2020-07-16,96.56250,97.40500,95.90500,96.52250,110577600
2020-07-15,98.99000,99.24750,96.49000,97.72500,153198000
2020-07-14,94.84000,97.25500,93.87750,97.05750,170989200
2020-07-13,97.26500,99.95500,95.25750,95.47750,191649200
2020-07-10,95.33500,95.98000,94.70500,95.92000,90257200
2020-07-09,96.26250,96.31750,94.67250,95.75250,125642800
2020-07-08,94.18000,95.37500,94.09000,95.34250,117092000
2020-07-07,93.85250,94.65500,93.05750,93.17250,112424400
2020-07-06,92.50000,93.94500,92.46750,93.46250,118655600
2020-07-02,91.96250,92.61750,90.91000,91.02750,114041600
2020-07-01,91.28000,91.84000,90.97750,91.02750,110737200
2020-06-30,90.02000,91.49500,90.00000,91.20000,140223200
2020-06-29,88.31250,90.54250,87.82000,90.44500,130646000
2020-06-26,91.10250,91.33000,88.25500,88.40750,205256800
2020-06-25,90.17500,91.25000,89.39250,91.21000,137522400
2020-06-24,91.25000,92.19750,89.63000,90.01500,192623200
2020-06-23,91.00000,93.09500,90.56750,91.63250,212155600
2020-06-22,87.83500,89.86500,87.78750,89.71750,135445200
2020-06-19,88.66000,89.14000,86.28750,87.43000,264476000
2020-06-18,87.85250,88.36250,87.30500,87.93250,96820400
2020-06-17,88.78750,88.85000,87.77250,87.89750,114406400
2020-06-16,87.86500,88.30000,86.18000,88.02000,165428800
2020-06-15,83.31250,86.42000,83.14500,85.74750,138808800
2020-06-12,86.18000,86.95000,83.55500,84.70000,200146000
2020-06-11,87.32750,87.76500,83.87000,83.97500,201662400
2020-06-10,86.97500,88.69250,86.52250,88.21000,166651600
2020-06-09,83.03500,86.40250,83.00250,85.99750,147712400
2020-06-08,82.56250,83.40000,81.83000,83.36500,95654400
2020-06-05,80.83750,82.93750,80.80750,82.87500,137250400
2020-06-04,81.09750,81.40500,80.19500,80.58000,87560400
2020-06-03,81.16500,81.55000,80.57500,81.28000,104491200
2020-06-02,80.18750,80.86000,79.73250,80.83500,87642800
2020-06-01,79.43750,80.58750,79.30250,80.46250,80791200
2020-05-29,79.81250,80.28750,79.11750,79.48500,153532400
2020-05-28,79.19250,80.86000,78.90750,79.56250,133560800
2020-05-27,79.03500,79.67750,78.27250,79.52750,112945200
2020-05-26,80.87500,81.06000,79.12500,79.18250,125522000
2020-05-22,78.94250,79.80750,78.83750,79.72250,81803200
2020-05-21,79.66500,80.22250,78.96750,79.21250,102688800
2020-05-20,79.17000,79.88000,79.13000,79.80750,111504800
2020-05-19,78.75750,79.63000,78.25250,78.28500,101729600
2020-05-18,78.29250,79.12500,77.58000,78.74000,135178400
2020-05-15,75.08750,76.97500,75.05250,76.92750,166348400
2020-05-14,76.12750,77.44750,75.38250,77.38500,158929200
2020-05-13,78.03750,78.98750,75.80250,76.91250,200622400
2020-05-12,79.45750,79.92250,77.72750,77.85250,162301200
2020-05-11,77.02500,79.26250,76.81000,78.75250,145946400
2020-05-08,76.41000,77.58750,76.07250,77.53250,133838400
2020-05-07,75.80500,76.29250,75.49250,75.93500,115215200
2020-05-06,75.11500,75.81000,74.71750,75.15750,142333600
2020-05-05,73.76500,75.25000,73.61500,74.39000,147751200
2020-05-04,72.29250,73.42250,71.58000,73.29000,133568000
2020-05-01,71.56250,74.75000,71.46250,72.26750,240616800
2020-04-30,72.49000,73.63250,72.08750,73.45000,183064000
2020-04-29,71.18250,72.41750,70.97250,71.93250,137280800
2020-04-28,71.27000,71.45750,69.55000,69.64500,112004800
2020-04-27,70.45000,71.13500,69.98750,70.79250,117087600
2020-04-24,69.30000,70.75250,69.25000,70.74250,126161200
2020-04-23,68.96750,70.43750,68.71750,68.75750,124814400
2020-04-22,68.40250,69.47500,68.05000,69.02500,116862400
2020-04-21,69.07000,69.31250,66.35750,67.09250,180991600
2020-04-20,69.48750,70.42000,69.21250,69.23250,130015200
2020-04-17,71.17250,71.73750,69.21500,70.70000,215250000
2020-04-16,71.84500,72.05000,70.58750,71.67250,157125200
2020-04-15,70.60000,71.58250,70.15750,71.10750,131154400
2020-04-14,70.00000,72.06250,69.51250,71.76250,194994800
2020-04-13,67.07750,68.42500,66.45750,68.31250,131022800
2020-04-09,67.17500,67.51750,66.17500,66.99750,161834800
2020-04-08,65.68500,66.84250,65.30750,66.51750,168895200
2020-04-07,67.70000,67.92500,64.75000,64.85750,202887200
2020-04-06,62.72500,65.77750,62.34500,65.61750,201820400
2020-04-03,60.70000,61.42500,59.74250,60.35250,129880000
2020-04-02,60.08500,61.28750,59.22500,61.23250,165934000
2020-04-01,61.62500,62.18000,59.78250,60.22750,176218400
2020-03-31,63.90000,65.62250,63.00000,63.57250,197002000
2020-03-30,62.68500,63.88000,62.35000,63.70250,167976400
2020-03-27,63.18750,63.96750,61.76250,61.93500,204216800
2020-03-26,61.63000,64.67000,61.59000,64.61000,252087200
2020-03-25,62.68750,64.56250,61.07500,61.38000,303602000
2020-03-24,59.09000,61.92250,58.57500,61.72000,287531200
2020-03-23,57.02000,57.12500,53.15250,56.09250,336752800
2020-03-20,61.79500,62.95750,57.00000,57.31000,401693200
2020-03-19,61.84750,63.21000,60.65250,61.19500,271857200
2020-03-18,59.94250,62.50000,59.28000,61.66750,300233600
2020-03-17,61.87750,64.40250,59.60000,63.21500,324056000
2020-03-16,60.48750,64.77000,60.00000,60.55250,322423600
2020-03-13,66.22250,69.98000,63.23750,69.49250,370732000
2020-03-12,63.98500,67.50000,62.00000,62.05750,418474000
2020-03-11,69.34750,70.30500,67.96500,68.85750,255598800
2020-03-10,69.28500,71.61000,67.34250,71.33500,285290000
2020-03-09,65.93750,69.52250,65.75000,66.54250,286744800
2020-03-06,70.50000,72.70500,70.30750,72.25750,226176800
2020-03-05,73.88000,74.88750,72.85250,73.23000,187572800
2020-03-04,74.11000,75.85000,73.28250,75.68500,219178400
2020-03-03,75.91750,76.00000,71.45000,72.33000,319475600
2020-03-02,70.57000,75.36000,69.43000,74.70250,341397200
2020-02-28,64.31500,69.60250,64.09250,68.34000,426510000
2020-02-27,70.27500,71.50000,68.24000,68.38000,320605600
2020-02-26,71.63250,74.47000,71.62500,73.16250,198054800
2020-02-25,75.23750,75.63250,71.53250,72.02000,230673600
2020-02-24,74.31500,76.04500,72.30750,74.54500,222195200
2020-02-21,79.65500,80.11250,77.62500,78.26250,129554000
2020-02-20,80.65750,81.16250,79.55250,80.07500,100566000
2020-02-19,80.00000,81.14250,80.00000,80.90500,93984000
2020-02-18,78.84000,79.93750,78.65250,79.75000,152531200
2020-02-14,81.18500,81.49500,80.71250,81.23750,80113600
2020-02-13,81.04750,81.55500,80.83750,81.21750,94747600
2020-02-12,80.36750,81.80500,80.36750,81.80000,113730400
2020-02-11,80.90000,80.97500,79.67750,79.90250,94323200
2020-02-10,78.54500,80.38750,78.46250,80.38750,109348800
2020-02-07,80.59250,80.85000,79.50000,80.00750,117684000
2020-02-06,80.64250,81.30500,80.06500,81.30250,105425600
2020-02-05,80.88000,81.19000,79.73750,80.36250,118826800
2020-02-04,78.82750,79.91000,78.40750,79.71250,136616400
2020-02-03,76.07500,78.37250,75.55500,77.16500,173788400
2020-01-31,80.23250,80.67000,77.07250,77.37750,199588400
2020-01-30,80.13500,81.02250,79.68750,80.96750,126743200
2020-01-29,81.11250,81.96250,80.34500,81.08500,216229200
2020-01-28,78.15000,79.60000,78.04750,79.42250,162234000
2020-01-27,77.51500,77.94250,76.22000,77.23750,161940000
2020-01-24,80.06250,80.83250,79.38000,79.57750,146537600
2020-01-23,79.48000,79.89000,78.91250,79.80750,104472000
2020-01-22,79.64500,79.99750,79.32750,79.42500,101832400
2020-01-21,79.29750,79.75500,79.00000,79.14250,110843200
2020-01-17,79.06750,79.68500,78.75000,79.68250,137816400
2020-01-16,78.39750,78.92500,78.02250,78.81000,108829200
2020-01-15,77.96250,78.87500,77.38750,77.83500,121923600
2020-01-14,79.17500,79.39250,78.04250,78.17000,161954400
2020-01-13,77.91000,79.26750,77.78750,79.24000,121532000
2020-01-10,77.65000,78.16750,77.06250,77.58250,140644800
2020-01-09,76.81000,77.60750,76.55000,77.40750,170108400
2020-01-08,74.29000,76.11000,74.29000,75.79750,132079200
2020-01-07,74.96000,75.22500,74.37000,74.59750,108872000
2020-01-06,73.44750,74.99000,73.18750,74.95000,118387200
2020-01-03,74.28750,75.14500,74.12500,74.35750,146322800
2020-01-02,74.06000,75.15000,73.79750,75.08750,135480400
2019-12-31,72.48250,73.42000,72.38000,73.41250,100805600
2019-12-30,72.36500,73.17250,71.30500,72.88000,144114400
2019-12-27,72.78000,73.49250,72.03000,72.45000,146266000
2019-12-26,71.20500,72.49500,71.17500,72.47750,93121200
2019-12-24,71.17250,71.22250,70.73000,71.06750,48478800
2019-12-23,70.13250,71.06250,70.09250,71.00000,98572000
2019-12-20,70.55750,70.66250,69.64000,69.86000,275978000
2019-12-19,69.87500,70.29500,69.73750,70.00500,98369200
2019-12-18,69.95000,70.47500,69.78000,69.93500,116028400
2019-12-17,69.89250,70.44250,69.70000,70.10250,114158400
2019-12-16,69.25000,70.19750,69.24500,69.96500,128186000
2019-12-13,67.86500,68.82500,67.73250,68.78750,133587600
2019-12-12,66.94500,68.14000,66.83000,67.86500,137310400
2019-12-11,67.20250,67.77500,67.12500,67.69250,78756800
2019-12-10,67.15000,67.51750,66.46500,67.12000,90420400
2019-12-09,67.50000,67.70000,66.22750,66.73000,128042400
2019-12-06,66.87000,67.75000,66.82500,67.67750,106075600
2019-12-05,65.94750,66.47250,65.68250,66.39500,74424400
2019-12-04,65.26750,65.82750,65.17000,65.43500,67181600
2019-12-03,64.57750,64.88250,64.07250,64.86250,114430400
2019-12-02,66.81750,67.06250,65.86250,66.04000,94487200
2019-11-29,66.65000,67.00000,66.47500,66.81250,46617600
2019-11-27,66.39500,66.99500,66.32750,66.96000,65235600
2019-11-26,66.73500,66.79000,65.62500,66.07250,105207600
2019-11-25,65.67750,66.61000,65.63000,66.59250,84020400
2019-11-22,65.64750,65.79500,65.21000,65.44500,65325200
2019-11-21,65.92250,66.00250,65.29500,65.50250,121395200
2019-11-20,66.38500,66.52000,65.10000,65.79750,106234400
2019-11-19,66.97500,67.00000,66.34750,66.57250,76167200
2019-11-18,66.45000,66.85750,66.05750,66.77500,86703200
2019-11-15,65.92000,66.44500,65.75250,66.44000,100206400
2019-11-14,65.93750,66.22000,65.52500,65.66000,89182800
2019-11-13,65.28250,66.19500,65.26750,66.11750,102734400
2019-11-12,65.38750,65.69750,65.23000,65.49000,87388800
2019-11-11,64.57500,65.61750,64.57000,65.55000,81821200
2019-11-08,64.67250,65.11000,64.21250,65.03500,69986400
2019-11-07,64.68500,65.08750,64.52750,64.85750,94940400
2019-11-06,64.19250,64.37250,63.84250,64.31000,75864400
2019-11-05,64.26250,64.54750,64.08000,64.28250,79897600
2019-11-04,64.33250,64.46250,63.84500,64.37500,103272000
2019-11-01,62.38500,63.98250,62.29000,63.95500,151125200
2019-10-31,61.81000,62.29250,59.31500,62.19000,139162000
2019-10-30,61.19000,61.32500,60.30250,60.81500,124522000
2019-10-29,62.24250,62.43750,60.64250,60.82250,142839600
2019-10-28,61.85500,62.31250,61.68000,62.26250,96572800
2019-10-25,60.79000,61.68250,60.72000,61.64500,73477200
2019-10-24,61.12750,61.20000,60.45250,60.89500,69275200
